,0
730,953.14306640625
731,981.6337890625
732,966.5471801757812
733,927.43212890625
734,912.898681640625
735,954.4796142578125
736,987.0926513671875
737,945.007080078125
738,914.7086181640625
739,903.5272827148438
740,948.3012084960938
741,974.6085815429688
742,983.8745727539062
743,905.012939453125
744,934.023681640625
745,967.5758666992188
746,916.7568359375
747,924.8475952148438
748,909.055419921875
749,976.92138671875
750,934.2259521484375
751,909.0418701171875
752,949.0947265625
753,905.9345092773438
754,936.5552978515625
755,943.5422973632812
756,954.2235717773438
757,935.37646484375
758,942.914794921875
759,963.2616577148438
760,955.3283081054688
761,932.3592529296875
762,911.6265258789062
763,952.714111328125
764,963.23974609375
765,970.86083984375
766,985.5010375976562
767,960.5469360351562
768,973.1914672851562
769,903.5415649414062
770,986.3677368164062
