,0,1,2,3,4,5,6,7,8,9,10,11,12
36,-1.7135961,-0.6928749,-0.38681078,-0.6928121,-0.6847114,-0.6928038,-0.6928056,-0.6928922,-0.6930092,-0.6926619,-0.6929116,-0.6918344,-0.69381994
37,-1.586663,-0.9524734,-0.22458272,-0.9523194,-0.95017534,-0.9525549,-0.9525869,-0.9524373,-0.9524813,-0.952423,-0.95241296,-0.95181125,-0.9521548
38,-1.45973,-1.2626364,-0.27195752,-1.2625967,-1.2612865,-1.2626323,-1.2625408,-1.262588,-1.2626703,-1.2625358,-1.2626886,-1.2623284,-1.265017
39,-1.332797,-1.1788356,-0.62830263,-1.1789252,-1.1769426,-1.1789194,-1.1789719,-1.1788521,-1.1788359,-1.1788841,-1.1788697,-1.1794245,-1.1791914
40,-1.205864,-0.7882891,-0.3216772,-0.7884202,-0.7862973,-0.78830546,-0.78813845,-0.78828675,-0.78825134,-0.7885084,-0.7885258,-0.78791434,-0.78911453
41,-1.0789309,-0.5878126,-0.19953616,-0.58770263,-0.581847,-0.58782536,-0.58794683,-0.5878512,-0.58786577,-0.58778787,-0.5879149,-0.5889784,-0.5868757
42,-0.9519979,-0.78605896,-0.30166245,-0.78602695,-0.7899491,-0.78612536,-0.78602153,-0.7860472,-0.78606856,-0.7860763,-0.78612983,-0.785036,-0.78522485
43,-0.82506484,-1.011298,-0.13641872,-1.0111644,-1.0110763,-1.0113014,-1.0114105,-1.011325,-1.0112262,-1.0112637,-1.0113196,-1.0110993,-1.0104594
44,-0.6981318,-0.8356242,-0.19157642,-0.8356074,-0.8358166,-0.83562034,-0.83567184,-0.8356126,-0.8356342,-0.8356205,-0.8356198,-0.83557874,-0.83917683
45,-0.57119876,-0.37844884,-0.374676,-0.37847447,-0.37524912,-0.37848756,-0.37859333,-0.3785041,-0.37838173,-0.37845698,-0.3784951,-0.3785577,-0.37526518
46,-0.44426572,-0.14064226,-0.5174403,-0.14067617,-0.13989452,-0.1406264,-0.14051951,-0.14065197,-0.14066288,-0.1406979,-0.14050876,-0.14083421,-0.14183246
47,-0.31733268,-0.30251485,-0.41484725,-0.30255446,-0.29886058,-0.30252424,-0.30258292,-0.30253908,-0.30251563,-0.30241233,-0.30249798,-0.30142012,-0.30438858
48,-0.19039965,-0.4727515,-0.49278808,-0.47272184,-0.46892822,-0.4727829,-0.4728185,-0.47273272,-0.4726425,-0.47280815,-0.47271723,-0.4732467,-0.47047365
49,-0.06346661,-0.24129662,-0.088484764,-0.24129266,-0.24835241,-0.24125236,-0.24129568,-0.24131739,-0.24134201,-0.2413378,-0.24123147,-0.24072054,-0.24111308
50,0.06346661,0.24129662,-0.066254884,0.24122056,0.2463271,0.2413283,0.24128453,0.24131054,0.24129513,0.24133712,0.24131028,0.24202704,0.24138202
51,0.19039965,0.4727515,-0.19463745,0.4726483,0.47423902,0.47276133,0.47270042,0.47275096,0.4727594,0.47279015,0.47274566,0.47264093,0.47525984
52,0.31733268,0.30251485,-0.20707294,0.30251095,0.3013271,0.30250463,0.30251354,0.30258715,0.30248892,0.30252618,0.30249107,0.30382016,0.30504656
53,0.44426572,0.14064226,0.10542177,0.1405847,0.14236549,0.14055747,0.14058138,0.14064154,0.14058805,0.14063588,0.14064878,0.14056727,0.13938062
54,0.57119876,0.37844884,-0.278927,0.37845656,0.3831298,0.3785203,0.37845725,0.37845936,0.37837613,0.37842485,0.3784843,0.37833098,0.37612706
55,0.6981318,0.8356242,-0.5356133,0.8355528,0.837082,0.8355516,0.83571607,0.83565784,0.8356965,0.8356962,0.835631,0.8354638,0.83354
56,0.82506484,1.011298,-0.023121133,1.0112875,1.0092468,1.011251,1.0111438,1.0113068,1.0113252,1.0113504,1.0113626,1.0110595,1.0119756
57,0.9519979,0.78605896,-0.733154,0.7861327,0.78928727,0.78603524,0.7860543,0.78610796,0.78601784,0.78601944,0.7860779,0.7855844,0.787226
58,1.0789309,0.5878126,0.11308287,0.5877402,0.58884895,0.58786106,0.58763665,0.5878435,0.58780843,0.5878564,0.58781505,0.58800673,0.5893783
59,1.205864,0.7882891,-0.21047007,0.78822744,0.79176706,0.78828686,0.7884348,0.78831303,0.78836846,0.78826785,0.7882833,0.7878382,0.7904516
60,1.332797,1.1788356,-0.047747724,1.1788327,1.1776834,1.1788379,1.1788915,1.1788361,1.1788828,1.1788708,1.1787815,1.1794515,1.1834549
61,1.45973,1.2626364,-0.032506347,1.262657,1.2646329,1.262629,1.2624925,1.2626414,1.2626598,1.262753,1.2625856,1.2627465,1.2607946
62,1.586663,0.9524734,-0.25770184,0.9526292,0.9490449,0.95243496,0.9523465,0.95244116,0.95246035,0.9526882,0.95267534,0.9532482,0.9509495
63,1.7135961,0.6928749,0.1342238,0.69285476,0.6937813,0.69282144,0.6928182,0.692854,0.6927813,0.6929798,0.6930014,0.6932607,0.69630957
64,1.8405292,0.8349042,-0.14888206,0.83497286,0.8302688,0.8349569,0.8352582,0.8349424,0.83492035,0.8348328,0.834872,0.8334208,0.83572686
65,1.9674622,1.142732,-0.07714605,1.1426746,1.1417465,1.142635,1.1429486,1.1427355,1.142692,1.14286,1.1427557,1.1434546,1.1417086
66,2.0943952,1.125833,0.44113255,1.1260221,1.1287415,1.1258487,1.1257316,1.1257782,1.1258416,1.125864,1.1259277,1.1255133,1.12439
67,2.2213283,0.72966796,0.017093599,0.7296679,0.73112196,0.7297399,0.72973686,0.7296418,0.7296347,0.72965443,0.7296797,0.7292151,0.7265305
68,2.3482614,0.41363758,-0.11466115,0.41361395,0.41575357,0.4136353,0.41340095,0.41365087,0.4136594,0.41339445,0.41366404,0.41318983,0.41311085
69,2.4751945,0.506661,-0.12132922,0.50658906,0.50821674,0.5066369,0.50667566,0.5066949,0.5066474,0.50672674,0.50657606,0.50545317,0.5053075
70,2.6021273,0.74652135,-0.011675745,0.74665093,0.74945134,0.7464227,0.7464442,0.7465624,0.74658483,0.7465681,0.7465383,0.74747014,0.74969274
71,2.7290604,0.6507013,-0.18252988,0.6507572,0.6571484,0.6507314,0.6508131,0.65067416,0.65069395,0.6507511,0.65065527,0.65031594,0.6505366
72,2.8559935,0.1972122,0.63178355,0.19720331,0.19826016,0.1971739,0.19731839,0.19714785,0.19717231,0.19720212,0.19734068,0.19681048,0.19290625
73,2.9829264,-0.14196087,-0.4316516,-0.14199151,-0.1434786,-0.14189532,-0.14182939,-0.14202952,-0.14201692,-0.14184427,-0.1418151,-0.14171988,-0.14134389
74,3.1098595,-0.06188197,0.07555045,-0.06198536,-0.058209017,-0.06192082,-0.06191162,-0.061776258,-0.061908163,-0.061766982,-0.06182438,-0.05913546,-0.0512736
75,3.2367926,0.14931718,-0.20189503,0.14917889,0.1477947,0.14924338,0.14917578,0.14934573,0.14928687,0.14933386,0.14941745,0.15025657,0.15097015
76,3.3637257,0.018417493,-0.3575794,0.018539026,0.02117785,0.018446043,0.018107153,0.018401906,0.018461585,0.018334895,0.018234506,0.01866299,0.019522138
77,3.4906588,-0.44462663,-0.60636336,-0.44454387,-0.44631547,-0.44475332,-0.44514984,-0.44454443,-0.44459617,-0.44461754,-0.44476497,-0.4448694,-0.44979733
78,3.6175916,-0.7578868,-0.2570451,-0.75779665,-0.7612435,-0.7579116,-0.75809544,-0.7580202,-0.757906,-0.7575891,-0.7579161,-0.7574188,-0.75751793
79,3.7445247,-0.64240384,-0.18121257,-0.64226866,-0.64414775,-0.6423244,-0.6425353,-0.6424789,-0.6424343,-0.64236355,-0.6424006,-0.6423884,-0.6409873
80,3.8714578,-0.4118514,-0.75285286,-0.41186163,-0.41610536,-0.4119761,-0.4117008,-0.41183752,-0.41182482,-0.411713,-0.4122213,-0.41241682,-0.4216717
81,3.9983907,-0.52902454,-0.030803971,-0.5290595,-0.5253374,-0.5291006,-0.5287772,-0.5290492,-0.5290574,-0.5289794,-0.52887124,-0.52678376,-0.52651787
82,4.125324,-0.95284957,-0.6055245,-0.9527992,-0.95384526,-0.9526322,-0.95262945,-0.95300967,-0.95296663,-0.95256054,-0.95307124,-0.95479935,-0.9589421
83,4.252257,-1.1941454,-0.58678395,-1.1939934,-1.1931746,-1.1941874,-1.194382,-1.1940788,-1.1941558,-1.1943743,-1.1940025,-1.1925687,-1.1926539
84,4.37919,-1.0017754,-0.33427656,-1.00193,-0.996475,-1.0016624,-1.0022855,-1.0019579,-1.0019516,-1.001649,-1.0018849,-1.0018939,-1.0060579
85,4.506123,-0.7143662,-0.11225726,-0.71440697,-0.71293664,-0.7143466,-0.7141288,-0.71434385,-0.71448815,-0.7142854,-0.71444565,-0.71403736,-0.71663654
86,4.633056,-0.78304744,-0.59741324,-0.7827643,-0.78337806,-0.7830697,-0.78291065,-0.78306603,-0.783088,-0.78314936,-0.78301656,-0.7829576,-0.7723672
87,4.759989,-1.1363351,-0.89706784,-1.136531,-1.1386609,-1.1363618,-1.1370465,-1.1362739,-1.1362257,-1.1367221,-1.1364206,-1.1382618,-1.1404626
88,4.886922,-1.2802502,-0.3079689,-1.2799519,-1.2784773,-1.2801774,-1.2803144,-1.2802391,-1.280186,-1.2800963,-1.2802979,-1.2774253,-1.2795919
89,5.013855,-0.99287987,-0.81321734,-0.9928415,-0.9920419,-0.99286324,-0.9932504,-0.99291164,-0.9927835,-0.9929619,-0.99291134,-0.9924078,-0.99067706
90,5.140788,-0.636742,-0.27138823,-0.63680553,-0.63243866,-0.63663816,-0.63758725,-0.6367236,-0.63672537,-0.6363604,-0.63707244,-0.6364276,-0.6395255
91,5.267721,-0.64969504,0.22757654,-0.6497047,-0.647288,-0.64932907,-0.6500004,-0.64962226,-0.64976424,-0.6497048,-0.64952713,-0.65103316,-0.6501604
92,5.3946543,-0.9302497,-0.02556859,-0.92996323,-0.9317543,-0.93026567,-0.93066233,-0.930343,-0.93025833,-0.9301219,-0.9302499,-0.930728,-0.9280248
93,5.5215874,-0.9816221,-0.47806007,-0.98169327,-0.9832817,-0.98170686,-0.9813964,-0.9816076,-0.9816769,-0.98173463,-0.9815401,-0.9831371,-0.9803142
94,5.6485205,-0.61193323,-0.0065799803,-0.61211437,-0.6137108,-0.61195654,-0.6120308,-0.612108,-0.61197776,-0.61162806,-0.61163586,-0.61071545,-0.6145012
95,5.7754536,-0.20595157,-0.6474883,-0.20587224,-0.2065363,-0.20595714,-0.2062837,-0.20570204,-0.20590386,-0.20656407,-0.20620708,-0.20808005,-0.20836337
96,5.902386,-0.1862145,-0.2555142,-0.18625596,-0.18873948,-0.18602076,-0.18590169,-0.18636748,-0.18617672,-0.18646228,-0.18582009,-0.18555045,-0.18901739
97,6.0293193,-0.42126626,-0.32934538,-0.4215265,-0.41121027,-0.42148244,-0.42137176,-0.42132616,-0.42135093,-0.42154947,-0.42116088,-0.42144942,-0.42252386
98,6.1562524,-0.413063,-0.7499269,-0.41290578,-0.41248012,-0.4130923,-0.41298127,-0.41304186,-0.41301003,-0.41327974,-0.41292632,-0.4115863,-0.413415
99,6.2831855,9.854846e-07,-0.34841412,0.00012227893,-0.00014968216,1.1749566e-05,-0.0004683286,0.0001379475,3.248453e-05,0.00045756996,-0.0003979504,-0.0010968968,-0.003621079
