,0,1,2,3,4,5,6,7,8,9,10,11,12
39,-1.332797,-1.1788356,-0.32517505,-0.9657172,-0.9697042,-0.97321844,-0.97388905,-0.9726907,-0.97132796,-0.9705219,-0.970355,-0.94370127,-0.98633367
40,-1.205864,-0.7882891,-0.34283,-0.9311527,-0.93416005,-0.935758,-0.9357087,-0.93460315,-0.93362844,-0.93324053,-0.9335998,-0.9050194,-0.9294525
41,-1.0789309,-0.5878126,-0.35836202,-0.881824,-0.8835468,-0.88305116,-0.882327,-0.88148415,-0.88104576,-0.8811601,-0.8818646,-0.85730815,-0.86081433
42,-0.9519979,-0.78605896,-0.37165982,-0.8181598,-0.8184846,-0.8159647,-0.8146773,-0.8142205,-0.814383,-0.8150048,-0.81582993,-0.80011153,-0.78739566
43,-0.82506484,-1.011298,-0.38262776,-0.7408439,-0.73985463,-0.73561585,-0.73392624,-0.7339144,-0.7346496,-0.7357059,-0.73643094,-0.7323923,-0.71204096
44,-0.6981318,-0.8356242,-0.39119166,-0.65084606,-0.64880455,-0.6433499,-0.64144737,-0.6418684,-0.6430598,-0.6444107,-0.64486146,-0.6528288,-0.63351065
45,-0.57119876,-0.37844884,-0.39730477,-0.5494411,-0.5467433,-0.5407131,-0.5387932,-0.5395672,-0.5410287,-0.5424888,-0.5425685,-0.5602311,-0.5478325
46,-0.44426572,-0.14064226,-0.40095285,-0.43820953,-0.4353242,-0.42941958,-0.42766476,-0.4286585,-0.43016338,-0.43152958,-0.4312334,-0.45406485,-0.45036703
47,-0.31733268,-0.30251485,-0.40215787,-0.31901732,-0.31641656,-0.31131682,-0.3098802,-0.3109293,-0.3122459,-0.31332734,-0.3127381,-0.33497936,-0.33798456
48,-0.19039965,-0.4727515,-0.40098047,-0.19397417,-0.19206452,-0.18834835,-0.18734165,-0.18827777,-0.1892051,-0.18985239,-0.18911925,-0.20516391,-0.21071589
49,-0.06346661,-0.24129662,-0.3975197,-0.06537282,-0.0644372,-0.06251554,-0.062003933,-0.062680885,-0.06308004,-0.063207,-0.06251217,-0.068347804,-0.07234389
50,0.06346661,0.24129662,-0.39191145,0.0643872,0.06422824,0.0641581,0.06415795,0.06384133,0.06402622,0.06443022,0.06491168,0.07063764,0.070317894
51,0.19039965,0.4727515,-0.3843244,0.19288185,0.19168483,0.18966053,0.18917732,0.18926232,0.18999617,0.19086595,0.19100504,0.20664528,0.20924675
52,0.31733268,0.30251485,-0.37495488,0.31774738,0.31573474,0.31202215,0.31112403,0.31158727,0.31275046,0.31395632,0.31370145,0.33509734,0.33748114
53,0.44426572,0.14064226,-0.36402062,0.43675563,0.4342808,0.42934108,0.42812783,0.4288864,0.43029457,0.43166375,0.4310562,0.4526728,0.45098555
54,0.57119876,0.37844884,-0.351754,0.5478766,0.5453703,0.5398045,0.53839827,0.53932434,0.5407581,0.54210216,0.54127413,0.55759573,0.54943895
55,0.6981318,0.8356242,-0.33839518,0.6493223,0.64722884,0.6417072,0.6402423,0.64118475,0.6424244,0.6435676,0.642718,0.6495019,0.63570744
56,0.82506484,1.011298,-0.32418644,0.7395716,0.7382836,0.7334659,0.7320792,0.732888,0.73374754,0.7345525,0.73390424,0.7290169,0.71424013
57,0.9519979,0.78605896,-0.3093671,0.81737626,0.8171759,0.8136346,0.81245464,0.81300455,0.8133599,0.81374526,0.81348985,0.79724133,0.78893036
58,1.0789309,0.5878126,-0.29417026,0.88175046,0.8827675,0.88091886,0.88005584,0.88026565,0.88007325,0.8800219,0.8802611,0.85529995,0.8610918
59,1.205864,0.7882891,-0.27882028,0.93195057,0.9341398,0.9341936,0.933729,0.93357426,0.93287534,0.93243337,0.9331327,0.90401495,0.9281593
60,1.332797,1.1788356,-0.26353273,0.9674493,0.9705916,0.97252405,0.97250205,0.97201735,0.9709309,0.9701967,0.9711663,0.94368243,0.98365825
61,1.45973,1.2626364,-0.2485144,0.9879086,0.99163646,0.9951906,0.9956117,0.9948842,0.9935866,0.9926944,0.99361104,0.9738927,1.0188451
62,1.586663,0.9524734,-0.23396415,0.9931587,0.9970017,1.0017159,1.0025337,1.001688,1.0003853,0.9994862,0.9999606,0.9933555,1.0260055
63,1.7135961,0.6928749,-0.22007415,0.9831842,0.98662955,0.9918922,0.99301475,0.99219316,0.991088,0.99033177,0.9900151,0.9997593,1.0025649
64,1.8405292,0.8349042,-0.20703033,0.95811784,0.9606802,0.96580553,0.9671027,0.9664405,0.96570176,0.9652208,0.96392566,0.9897932,0.9540058
65,1.9674622,1.142732,-0.1950119,0.91824734,0.9195356,0.9238508,0.92516726,0.9247716,0.92450863,0.92440414,0.92220527,0.9595343,0.8929693
66,2.0943952,1.125833,-0.18418927,0.8640264,0.8638025,0.8667364,0.86790925,0.86784106,0.8680875,0.8684192,0.86569375,0.90539134,0.83312494
67,2.2213283,0.72966796,-0.17472078,0.79609287,0.7943118,0.79547274,0.7963516,0.79661685,0.7973257,0.79810315,0.79547894,0.825603,0.78005105
68,2.3482614,0.41363758,-0.16674763,0.7152889,0.71211344,0.71134526,0.71181303,0.71236116,0.7134131,0.7145889,0.712799,0.72189045,0.7254746
69,2.4751945,0.506661,-0.16038774,0.6226765,0.6184662,0.6158726,0.615863,0.6165958,0.61781734,0.619284,0.6189556,0.6004225,0.651339
70,2.6021273,0.74652135,-0.15572907,0.5195496,0.51481956,0.5107547,0.510263,0.5110519,0.5122418,0.5138353,0.5152733,0.47113112,0.54342794
71,2.7290604,0.6507013,-0.15282324,0.40743324,0.40279156,0.39781463,0.39690125,0.39760816,0.39856923,0.40008295,0.4031191,0.3449776,0.4046877
72,2.8559935,0.1972122,-0.15167975,0.28807464,0.28414315,0.27894443,0.27772832,0.27823013,0.2787994,0.2800107,0.28398043,0.22997692,0.25591287
73,2.9829264,-0.14196087,-0.1522626,0.16341758,0.16074748,0.15605582,0.15470059,0.15490966,0.1549864,0.15569387,0.15956138,0.12791798,0.12135434
74,3.1098595,-0.06188197,-0.15448864,0.035565883,0.034559116,0.031043157,0.029735997,0.029616058,0.02917914,0.029246852,0.031857356,0.033787876,0.010942459
75,3.2367926,0.14931718,-0.15822925,-0.093263686,-0.09241514,-0.09423879,-0.095311135,-0.09573802,-0.09662302,-0.0972256,-0.09683278,-0.06147641,-0.08555937
76,3.3637257,0.018417493,-0.16331446,-0.220797,-0.21814685,-0.21798502,-0.21866222,-0.21931854,-0.22050609,-0.22167814,-0.22398137,-0.16631046,-0.1882869
77,3.4906588,-0.44462663,-0.16953991,-0.34476262,-0.3406136,-0.33844066,-0.33861077,-0.33937597,-0.34066156,-0.34217024,-0.3469839,-0.28445572,-0.31075126
78,3.6175916,-0.7578868,-0.17667629,-0.46295124,-0.45782572,-0.45389313,-0.45351017,-0.45424157,-0.4553939,-0.45690393,-0.4633569,-0.41347012,-0.4502585
79,3.7445247,-0.64240384,-0.18447907,-0.5732721,-0.5678525,-0.5626637,-0.5617583,-0.5623163,-0.5631169,-0.5642501,-0.57093954,-0.5460445,-0.5903102
80,3.8714578,-0.4118514,-0.19270056,-0.6738018,-0.668847,-0.66309977,-0.6617795,-0.66205406,-0.66234,-0.6627549,-0.66804934,-0.67282724,-0.71046185
81,3.9983907,-0.52902454,-0.20110022,-0.7628262,-0.7590735,-0.7535753,-0.7520165,-0.75194955,-0.75164765,-0.7511243,-0.75355864,-0.7851025,-0.7962777
82,4.125324,-0.95284957,-0.20945527,-0.8388735,-0.83693725,-0.83250237,-0.83093065,-0.8305301,-0.82967955,-0.8281898,-0.82686865,-0.8763186,-0.8451993
83,4.252257,-1.1941454,-0.21756896,-0.90073776,-0.90101737,-0.8983537,-0.89701617,-0.8963583,-0.8951127,-0.89285624,-0.8877719,-0.9424107,-0.86807686
84,4.37919,-1.0017754,-0.225278,-0.9474963,-0.95010436,-0.94970715,-0.948835,-0.94805366,-0.9466602,-0.94404864,-0.9362204,-0.98149264,-0.8868875
85,4.506123,-0.7143662,-0.23245698,-0.978523,-0.983244,-0.985303,-0.9850739,-0.98433596,-0.98309094,-0.9806778,-0.9720313,-0.99364424,-0.9268066
86,4.633056,-0.78304744,-0.23902123,-0.9934956,-0.99978405,-1.0041248,-1.0046239,-1.0040956,-1.0032833,-1.0016423,-0.9946006,-0.9813707,-0.99908227
87,4.759989,-1.1363351,-0.24492711,-0.99240065,-0.9994236,-1.0054916,-1.0066836,-1.0064924,-1.0063187,-1.005894,-1.002717,-0.95086706,-1.0773382
88,4.886922,-1.2802502,-0.25016993,-0.9755341,-0.98225874,-0.98916054,-0.9908766,-0.9910781,-0.99161094,-0.9925753,-0.9945991,-0.9132589,-1.0900614
89,5.013855,-0.99287987,-0.2547802,-0.943498,-0.94882023,-0.9554246,-0.9573732,-0.9579299,-0.9590667,-0.961231,-0.96824545,-0.88339126,-0.9708917
90,5.140788,-0.636742,-0.25881708,-0.89718974,-0.9000944,-0.90519226,-0.90699667,-0.90777725,-0.90924984,-0.91206455,-0.9221189,-0.8725686,-0.7686727
91,5.267721,-0.64969504,-0.26236066,-0.837782,-0.8375198,-0.8400302,-0.8412918,-0.8420943,-0.84352124,-0.8461894,-0.8560333,-0.87448883,-0.683649
92,5.3946543,-0.9302497,-0.26550192,-0.7666937,-0.7629552,-0.7621511,-0.76253384,-0.7631306,-0.7641085,-0.7658013,-0.7719576,-0.8541411,-0.8403486
93,5.5215874,-0.9816221,-0.26833245,-0.6855477,-0.6786115,-0.67433745,-0.67365795,-0.67385715,-0.674075,-0.6741996,-0.6743539,-0.7618631,-0.97319967
94,5.6485205,-0.61193323,-0.27093372,-0.5961193,-0.58695334,-0.57979304,-0.57810366,-0.5778122,-0.5771617,-0.5756,-0.56974834,-0.58437026,-0.6753754
95,5.7754536,-0.20595157,-0.27336675,-0.50027573,-0.49057287,-0.4819389,-0.47958213,-0.47885662,-0.47750586,-0.4747377,-0.46548384,-0.39156374,-0.17202711
96,5.902386,-0.1862145,-0.2756637,-0.39991206,-0.39205042,-0.3841677,-0.38179186,-0.3808628,-0.37926662,-0.37631273,-0.3679787,-0.29317072,-0.15877777
97,6.0293193,-0.42126626,-0.27782196,-0.29688567,-0.29381162,-0.2895943,-0.28811997,-0.2873804,-0.28621912,-0.28438938,-0.2810931,-0.30049324,-0.49090567
98,6.1562524,-0.413063,-0.2798012,-0.19296059,-0.198006,-0.20083621,-0.20137782,-0.20133868,-0.20139123,-0.20188993,-0.20523874,-0.27110627,-0.35774922
99,6.2831855,9.854846e-07,-0.28152418,-0.08975959,-0.10641195,-0.11985418,-0.123611435,-0.12482658,-0.12680578,-0.13029872,-0.13757798,-0.08851929,-0.018108815
