,0,1,2,3,4,5,6,7
43,2.7290604,-0.049843937,-0.051200356,-0.0446447,-0.045966864,0.004710966,0.06395714,0.06700501
44,2.7925267,0.068222016,-0.052839335,-0.043013386,-0.038189985,0.018696263,0.0842078,0.09716155
45,2.8559933,0.20098606,-0.05445748,-0.041279588,-0.030038219,0.03370905,0.106955774,0.13226788
46,2.9194598,0.3239121,-0.056078367,-0.039564457,-0.022002256,0.048312366,0.12875727,0.16523454
47,2.9829264,0.41673347,-0.057710722,-0.037946038,-0.014447177,0.061439488,0.1469148,0.18937507
48,3.046393,0.47125012,-0.05934982,-0.036433782,-0.0074689207,0.07271594,0.16027473,0.20116596
49,3.1098595,0.4944249,-0.060986616,-0.03500427,-0.0009814228,0.08234667,0.1694532,0.20299876
50,3.173326,0.505575,-0.06260779,-0.03362098,0.0052068946,0.091001876,0.1768468,0.20169307
51,3.2367926,0.5287499,-0.06419496,-0.03224138,0.011339909,0.099743046,0.18536887,0.20515321
52,3.300259,0.5832667,-0.06572481,-0.03080758,0.017593475,0.10934496,0.19739138,0.22013682
53,3.3637257,0.6760882,-0.06717596,-0.029286595,0.023925439,0.11973038,0.21287012,0.24671486
54,3.4271922,0.7990144,-0.068535335,-0.02771271,0.030210644,0.13051346,0.23050952,0.28053284
55,3.4906588,0.9317781,-0.06980687,-0.0261372,0.036287867,0.1412109,0.2487751,0.31658316
56,3.554125,1.0498443,-0.07099991,-0.02461447,0.0419948,0.15135497,0.26621813,0.3504608
57,3.6175916,1.1338708,-0.072125934,-0.023189403,0.047206584,0.16059816,0.28180847,0.37937868
58,3.6810582,1.1771507,-0.07319669,-0.02189271,0.05183217,0.16871251,0.29496366,0.402123
59,3.7445247,1.1881342,-0.07422349,-0.02074424,0.05581505,0.17560536,0.30562413,0.41947237
60,3.8079913,1.1870532,-0.07521625,-0.019756678,0.059191193,0.18143049,0.3143082,0.43301687
61,3.8714578,1.1979582,-0.076182835,-0.018934274,0.06207374,0.18642484,0.3215533,0.4439972
62,3.9349244,1.2392715,-0.07712875,-0.018260486,0.06457309,0.1908007,0.32781443,0.4533619
63,3.9983907,1.3165382,-0.07805692,-0.01770117,0.066790126,0.19474882,0.33348027,0.46176106
64,4.061857,1.4201956,-0.07896284,-0.017225398,0.068809494,0.19844058,0.33886087,0.46964133
65,4.125324,1.5292288,-0.07984142,-0.016809609,0.07070809,0.20202804,0.34416348,0.47732055
66,4.1887903,1.6192946,-0.08068824,-0.016432507,0.072553106,0.20562306,0.3495421,0.4850242
67,4.252257,1.6721454,-0.08150116,-0.016074516,0.074388735,0.20930059,0.35512176,0.49291885
68,4.3157234,1.682682,-0.082280174,-0.01571941,0.076249294,0.2131277,0.36101323,0.5011448
69,4.37919,1.6608953,-0.083026,-0.015352839,0.07816245,0.21715124,0.36729074,0.50983447
70,4.4426565,1.627933,-0.083739944,-0.014962452,0.08014325,0.22139984,0.3740151,0.5191146
71,4.506123,1.6078289,-0.084424056,-0.014538858,0.08220314,0.22589774,0.3812413,0.52910423
72,4.5695896,1.6181121,-0.08508219,-0.014079478,0.08435102,0.23066428,0.38899863,0.53986835
73,4.633056,1.6629595,-0.08572836,-0.013584266,0.0865903,0.23569818,0.39719248,0.55127347
74,4.6965227,1.7315489,-0.08638429,-0.013054478,0.088921316,0.24092625,0.4056807,0.56311244
75,4.759989,1.8022656,-0.08707051,-0.012502022,0.09133972,0.24625732,0.41431975,0.5751769
76,4.8234553,1.8511146,-0.08779649,-0.011950786,0.09382839,0.25160635,0.42297268,0.58727074
77,4.886922,1.8610663,-0.08856429,-0.011409685,0.09636919,0.25691324,0.4315306,0.599255
78,4.9503884,1.8286983,-0.089374855,-0.010882583,0.09894507,0.26213744,0.43991792,0.6110172
79,5.013855,1.7655412,-0.09022712,-0.010372862,0.1015387,0.26723865,0.44806176,0.6224435
80,5.0773215,1.6936088,-0.091120146,-0.009882895,0.10413499,0.27218324,0.45590273,0.63343865
81,5.140788,1.6368505,-0.09205286,-0.009414068,0.1067213,0.27694494,0.46339542,0.643935
82,5.2042546,1.611856,-0.093023814,-0.008966929,0.1092858,0.28150183,0.4705064,0.6538888
83,5.267721,1.6214324,-0.094031505,-0.008541636,0.11181618,0.28583515,0.47720948,0.66327477
84,5.3311877,1.6535554,-0.095073506,-0.008138195,0.114300534,0.28992796,0.4834632,0.67206085
85,5.3946543,1.6861,-0.096137114,-0.007756427,0.11672731,0.293764,0.48920596,0.6801897
86,5.458121,1.695514,-0.09720546,-0.007395882,0.11908544,0.29732716,0.4943896,0.6876092
87,5.5215874,1.6660478,-0.09826212,-0.007056432,0.121365,0.30061865,0.49901053,0.6943145
88,5.585054,1.5959547,-0.09928983,-0.0067336895,0.12355658,0.30366415,0.5030665,0.700323
89,5.6485205,1.4982395,-0.10027192,-0.006411977,0.1256532,0.30648232,0.5065515,0.7056421
90,5.711987,1.3956671,-0.101192236,-0.006074652,0.12766194,0.30907637,0.5094565,0.71027017
91,5.7754536,1.3119733,-0.10203554,-0.0057066847,0.12957211,0.3114453,0.51177037,0.7141782
92,5.8389196,1.2627037,-0.102795705,-0.005313107,0.1313554,0.31355238,0.5134429,0.7172269
93,5.902386,1.2492404,-0.10347633,-0.0049133534,0.1329875,0.31534493,0.51438403,0.71923214
94,5.9658527,1.2583555,-0.10408238,-0.004522605,0.13444802,0.3167777,0.5145079,0.7200037
95,6.0293193,1.26745,-0.10461999,-0.004147956,0.1357212,0.31781468,0.5137404,0.71935314
96,6.092786,1.2534481,-0.10509623,-0.0037954086,0.13679348,0.3184287,0.5120257,0.71710336
97,6.1562524,1.2018805,-0.10551904,-0.0034709591,0.13765448,0.3186014,0.5093346,0.7131247
98,6.219719,1.1126134,-0.10590158,-0.0031805793,0.13830481,0.31832874,0.5057275,0.70739055
99,6.2831855,0.9999996,-0.10626022,-0.0029298365,0.1387439,0.31761965,0.50132847,0.70002925
