,0
502,14.459541320800781
503,1.8810721635818481
504,1.093919038772583
505,2.9358572959899902
506,1.5380781888961792
507,1.1225491762161255
508,0.3178562521934509
509,0.2742920219898224
510,0.4748976528644562
511,0.3653673529624939
512,0.479478120803833
513,0.23456984758377075
514,0.528755247592926
515,1.8868108987808228
516,6.901934623718262
517,14.72888469696045
518,19.84585189819336
519,3.8727715015411377
520,1.62576425075531
521,3.0424067974090576
522,0.31186407804489136
523,0.7372331619262695
524,0.22867289185523987
525,0.42508405447006226
526,0.2593250870704651
527,0.2142845094203949
528,0.32699358463287354
529,0.3111782670021057
530,0.23462346196174622
531,0.38287991285324097
532,1.0586141347885132
533,2.0846893787384033
534,0.5330935120582581
535,4.270861625671387
536,7.4057536125183105
537,1.3622865676879883
538,0.39469289779663086
539,0.2651441991329193
540,0.4131889045238495
541,4.005330562591553
542,4.790702819824219
543,5.898249626159668
544,3.7208893299102783
545,1.7644870281219482
546,1.111316204071045
547,0.2203870713710785
548,0.1821930706501007
549,0.1853809952735901
550,0.25223225355148315
551,5.575864315032959
552,18.376293182373047
553,2.0241811275482178
554,4.029580593109131
555,4.910237789154053
556,2.782658100128174
557,1.1837562322616577
558,0.3834533095359802
559,0.41119858622550964
560,0.17861099541187286
561,0.17204298079013824
562,0.1865117847919464
563,0.16613057255744934
564,0.16716235876083374
565,0.1830819994211197
566,0.15892770886421204
567,0.15004253387451172
568,0.19320864975452423
569,0.1861633062362671
570,0.24808555841445923
571,0.3561926484107971
572,0.34158244729042053
573,0.3207981288433075
574,0.8761348128318787
575,18.910371780395508
576,1.2322124242782593
577,1.7758458852767944
578,1.7297382354736328
579,0.3159886300563812
580,0.18598492443561554
581,0.233478844165802
582,0.1783161759376526
583,0.3715093433856964
584,0.14470931887626648
585,0.1724557727575302
586,0.27080073952674866
587,4.620452880859375
588,0.48265689611434937
589,0.5101162791252136
590,22.475154876708984
591,4.3658647537231445
592,5.419139385223389
593,0.4899807274341583
594,0.7070345878601074
595,0.619230329990387
596,0.14758792519569397
597,0.4537185728549957
598,1.5405422449111938
599,14.160658836364746
600,11.659470558166504
601,6.264232158660889
602,2.385205030441284
603,1.17788565158844
604,2.478106737136841
605,0.4119095802307129
606,0.3547827899456024
607,0.17724546790122986
608,0.17028334736824036
609,0.1462438553571701
610,0.13309890031814575
611,0.2144802063703537
612,6.325873851776123
613,4.529087543487549
614,6.416146755218506
615,8.006621360778809
616,1.2972712516784668
617,0.8254400491714478
618,0.3946578800678253
619,0.3460673689842224
620,0.19133228063583374
621,0.21968480944633484
622,0.17538142204284668
623,0.15155965089797974
624,0.22351814806461334
625,0.13719654083251953
626,0.38704267144203186
627,0.22487236559391022
628,0.1366613507270813
629,1.4091174602508545
630,32.946372985839844
631,21.633834838867188
632,2.8108959197998047
633,3.7270219326019287
634,1.0700578689575195
635,0.4434410035610199
636,0.3006595969200134
637,0.17110326886177063
638,0.170693501830101
639,0.1823558509349823
640,0.1500408947467804
641,0.20384934544563293
642,0.12295936048030853
643,0.1222241222858429
644,0.12838467955589294
645,0.12549132108688354
646,0.2257242500782013
647,1.199101209640503
648,5.875330924987793
649,4.242014408111572
650,0.6118447184562683
651,0.46450096368789673
652,0.23103633522987366
653,8.01788330078125
